Point_Count,System_Time_Unix
19968,1765435960.452390000
19968,1765435960.464990000
19872,1765435960.480470000
19968,1765435960.503890000
20064,1765435960.517090000
19968,1765435961.527320000
20064,1765435961.537690000
20064,1765435961.547300000
19968,1765435962.046800000
20064,1765435962.058630000
20064,1765435962.466940000
19968,1765435962.569500000
19968,1765435962.579130000
20064,1765435962.589600000
20064,1765435962.706550000
19968,1765435962.827300000
20064,1765435963.040320000
20064,1765435963.157470000
19968,1765435963.372960000
20064,1765435963.519310000
19968,1765435963.725550000
20064,1765435963.858180000
19968,1765435964.300380000
19968,1765435964.309840000
19968,1765435964.448390000
19968,1765435964.610580000
20064,1765435964.854090000
19968,1765435964.990140000
19968,1765435965.134640000
19968,1765435965.265740000
20064,1765435965.465730000
20064,1765435965.585380000
19872,1765435965.822870000
20064,1765435965.956640000
19968,1765435966.079660000
19968,1765435966.521700000
19968,1765435966.531860000
19968,1765435966.662070000
19872,1765435966.861750000
19968,1765435966.985050000
19968,1765435967.137200000
19968,1765435967.255430000
20064,1765435967.476740000
19968,1765435967.622940000
19968,1765435967.746800000
19968,1765435967.970660000
20064,1765435968.095370000
20064,1765435968.236960000
19968,1765435968.460850000
19968,1765435968.649590000
19968,1765435968.803660000
20064,1765435969.265550000
19968,1765435969.277910000
19968,1765435970.066100000
20064,1765435970.078300000
19872,1765435970.586700000
20352,1765435970.607850000
20064,1765435970.617970000
19968,1765435970.627710000
19968,1765435970.637330000
19968,1765435970.646040000
19968,1765435971.014760000
19968,1765435971.766480000
19968,1765435971.778490000
19968,1765435972.222200000
19968,1765435972.300350000
20064,1765435972.311480000
20064,1765435972.321770000
19968,1765435972.508110000
19968,1765435973.012080000
19968,1765435973.035820000
20064,1765435973.135680000
19968,1765435973.255630000
19968,1765435973.501070000
19392,1765435973.630540000
19968,1765435973.759640000
19968,1765435974.576920000
19968,1765435974.590510000
19968,1765435974.812670000
20064,1765435974.821270000
19968,1765435974.829840000
19968,1765435975.729420000
19968,1765435975.753590000
20064,1765435975.764670000
19872,1765435976.673070000
20064,1765435976.903040000
19968,1765435976.925530000
20064,1765435976.936820000
20064,1765435976.945400000
19968,1765435976.953280000
20064,1765435977.407340000
19968,1765435977.419010000
19968,1765435977.517270000
20064,1765435977.744470000
20064,1765435978.301890000
19968,1765435978.319860000
20064,1765435978.331540000
19968,1765435978.414830000
20064,1765435978.544080000
20064,1765435978.788080000
19872,1765435979.336130000
19968,1765435979.411000000
19968,1765435979.419080000
20064,1765435979.561560000
19968,1765435979.721730000
19968,1765435979.854070000
19968,1765435980.637170000
19968,1765435980.750070000
19968,1765435980.765080000
19968,1765435980.780980000
19968,1765435980.938230000
19968,1765435981.734950000
19968,1765435981.759960000
19968,1765435981.769520000
19968,1765435981.779650000
19968,1765435982.046860000
20064,1765435982.298870000
20064,1765435982.824480000
19968,1765435983.171400000
20064,1765435983.229840000
20064,1765435983.240420000
20064,1765435983.267070000
19968,1765435983.368950000
20064,1765435983.580230000
19872,1765435983.842190000
19968,1765435984.154710000
20064,1765435984.176000000
20064,1765435984.273700000
19968,1765435984.446520000
19968,1765435984.654150000
19968,1765435984.787360000
19872,1765435985.156180000
19968,1765435985.174940000
20064,1765435985.260400000
19392,1765435985.423290000
19968,1765435985.626230000
20064,1765435985.808320000
19968,1765435985.930700000
20160,1765435986.152890000
20064,1765435986.285130000
19872,1765435986.395430000
19872,1765435987.129080000
20064,1765435987.142320000
20064,1765435987.486000000
19968,1765435987.581570000
19872,1765435987.591660000
20064,1765435987.602780000
19968,1765435987.803720000
19968,1765435988.041950000
19968,1765435988.139470000
19968,1765435988.451310000
19968,1765435988.461380000
20352,1765435988.596260000
20064,1765435988.724760000
19968,1765435989.606170000
19968,1765435989.664210000
19872,1765435990.090700000
20064,1765435990.110420000
19872,1765435990.568470000
19968,1765435990.593460000
20064,1765435990.605720000
20064,1765435990.615270000
19968,1765435991.495520000
20064,1765435991.509100000
20064,1765435991.523000000
20064,1765435991.546050000
19968,1765435992.518480000
20064,1765435992.541790000
19968,1765435992.552880000
19968,1765435992.787620000
20064,1765435992.826580000
20064,1765435992.834380000
19968,1765435992.843620000
19968,1765435992.911470000
19968,1765435993.914030000
20064,1765435993.936250000
19968,1765435993.945970000
20064,1765435993.954930000
19968,1765435994.085630000
19968,1765435994.233030000
19968,1765435994.350540000
19968,1765435994.591960000
19968,1765435994.821530000
20064,1765435994.999170000
19968,1765435995.209080000
19968,1765435995.561070000
20064,1765435995.583070000
19968,1765435995.677760000
20064,1765435996.014940000
19872,1765435996.425760000
19968,1765435996.435950000
19968,1765435997.010450000
20064,1765435997.021260000
19968,1765435997.032810000
20064,1765435997.151070000
20064,1765435998.131840000
20064,1765435998.155770000
19968,1765435998.168930000
19968,1765435998.184680000
19968,1765435998.204250000
20064,1765435998.319910000
19968,1765435998.443080000
19968,1765435998.580570000
20064,1765435998.777520000
19968,1765435998.973300000
19968,1765435999.099350000
19968,1765435999.304930000
19872,1765436000.050660000
20064,1765436000.063270000
20064,1765436000.227690000
19968,1765436000.239510000
19872,1765436000.861890000
20064,1765436000.871500000
19968,1765436000.882000000
19968,1765436000.891480000
20064,1765436001.063760000
19968,1765436001.268010000
20064,1765436001.485730000
19968,1765436001.605880000
19968,1765436002.238550000
20064,1765436002.248930000
19968,1765436002.257550000
19968,1765436002.429470000
19968,1765436002.538820000
19968,1765436002.657970000
19968,1765436002.888830000
20064,1765436002.993850000
19968,1765436003.553800000
20064,1765436003.565150000
19968,1765436003.576500000
20064,1765436003.668220000
19968,1765436003.874060000
19968,1765436004.091440000
20064,1765436004.225870000
19872,1765436004.749280000
20064,1765436004.774410000
20064,1765436004.785410000
19968,1765436004.945460000
20064,1765436005.153370000
20064,1765436005.323060000
19968,1765436005.452060000
19968,1765436005.702070000
19968,1765436005.903300000
20064,1765436006.036130000
19968,1765436006.240000000
20064,1765436006.359930000
19968,1765436006.524700000
20064,1765436006.720180000
19968,1765436006.840490000
20064,1765436007.048800000
19872,1765436007.169390000
19872,1765436007.887260000
19968,1765436007.911560000
20064,1765436007.921690000
19968,1765436007.947010000
20064,1765436008.007630000
20064,1765436008.296970000
19968,1765436008.403670000
20064,1765436008.620730000
19872,1765436009.330300000
20064,1765436009.341890000
19968,1765436009.501800000
19968,1765436009.895090000
20064,1765436009.918160000
19968,1765436009.928280000
19872,1765436010.725790000
19968,1765436010.736630000
20064,1765436010.748130000
19968,1765436010.761360000
20064,1765436010.779160000
20448,1765436011.389670000
19968,1765436011.408340000
20064,1765436011.418950000
20544,1765436011.590440000
19968,1765436011.844640000
19968,1765436012.352230000
20064,1765436012.372100000
20064,1765436012.382810000
20064,1765436012.473020000
19968,1765436013.387890000
19968,1765436013.399440000
19968,1765436013.415970000
19968,1765436013.632750000
20064,1765436013.641630000
19968,1765436013.756130000
20064,1765436013.937930000
20064,1765436014.072930000
19968,1765436014.280480000
20064,1765436014.398380000
20064,1765436014.978500000
19968,1765436014.989980000
20064,1765436015.002320000
19968,1765436015.188240000
19968,1765436015.306120000
19968,1765436015.432340000
19968,1765436015.666490000
19968,1765436015.787180000
19968,1765436016.210900000
19968,1765436016.279670000
19968,1765436016.391640000
19968,1765436016.562090000
19968,1765436016.682500000
20064,1765436017.090480000
19872,1765436017.404170000
19968,1765436017.418490000
20064,1765436017.435070000
20064,1765436017.607550000
20064,1765436018.151270000
19968,1765436018.161120000
19968,1765436018.169750000
19968,1765436018.239680000
20064,1765436018.439050000
19968,1765436018.608260000
19968,1765436019.266630000
20064,1765436019.281180000
19968,1765436019.300670000
19968,1765436019.313580000
19968,1765436019.770080000
19968,1765436019.790940000
19872,1765436019.900580000
20064,1765436020.093060000
19968,1765436020.292000000
20064,1765436020.419080000
19968,1765436020.651580000
20064,1765436020.788690000
20064,1765436021.358490000
19968,1765436021.380350000
20064,1765436021.389950000
20064,1765436021.578850000
20064,1765436021.703770000
19968,1765436022.395820000
19968,1765436022.429130000
20064,1765436022.837550000
19968,1765436022.928230000
20064,1765436022.946590000
19968,1765436022.958320000
19968,1765436023.248490000
20064,1765436023.798290000
20064,1765436023.807630000
19968,1765436024.301510000
19968,1765436024.312920000
19968,1765436024.331030000
20064,1765436024.340530000
19392,1765436024.640780000
20640,1765436024.834130000
20064,1765436025.049140000
20160,1765436025.216170000
19968,1765436025.350850000
20064,1765436025.480330000
20064,1765436025.614120000
19968,1765436025.728630000
19968,1765436025.929620000
20064,1765436026.078270000
19968,1765436026.261630000
20064,1765436026.386690000
20064,1765436026.608810000
19968,1765436027.052700000
19968,1765436027.070350000
20064,1765436027.527490000
19968,1765436027.630330000
19968,1765436027.640950000
19968,1765436027.738370000
19968,1765436027.857260000
19968,1765436028.405630000
19968,1765436028.490210000
19968,1765436028.514080000
19968,1765436028.847140000
20064,1765436028.858270000
19968,1765436029.405620000
19968,1765436029.497860000
20064,1765436029.522150000
19872,1765436029.609710000
19968,1765436029.748880000
19968,1765436029.904410000
20064,1765436030.082730000
20064,1765436030.195130000
19968,1765436030.748580000
20064,1765436030.765160000
19968,1765436031.518400000
20064,1765436031.541980000
20064,1765436031.553930000
19968,1765436031.563690000
20064,1765436031.576000000
19968,1765436032.553020000
20064,1765436032.565700000
20064,1765436032.590840000
19968,1765436033.001260000
19968,1765436033.023270000
19968,1765436033.031540000
20064,1765436033.044370000
19968,1765436033.300950000
19968,1765436034.388790000
20064,1765436034.412150000
19968,1765436034.423620000
20064,1765436034.433390000
19968,1765436035.345140000
19968,1765436035.362720000
20064,1765436035.379420000
19872,1765436035.390950000
19968,1765436035.402340000
19968,1765436035.412390000
20064,1765436035.679310000
19968,1765436035.814180000
19968,1765436035.958970000
19968,1765436036.619720000
20064,1765436036.645180000
19968,1765436036.655830000
19872,1765436036.850220000
20064,1765436036.975100000
19968,1765436037.581120000
20064,1765436037.683380000
19968,1765436038.013310000
20064,1765436038.034780000
19968,1765436038.065580000
19968,1765436038.140230000
19968,1765436038.801040000
19968,1765436038.813150000
20064,1765436038.822980000
19968,1765436039.241750000
20064,1765436039.251430000
19968,1765436039.341130000
19968,1765436039.727230000
20160,1765436039.737430000
19968,1765436039.850200000
19872,1765436039.986480000
19968,1765436040.734220000
19968,1765436040.835860000
20064,1765436040.848010000
19968,1765436041.263520000
19968,1765436041.273100000
20064,1765436041.283260000
19968,1765436041.359660000
19968,1765436041.577390000
19968,1765436041.718680000
20064,1765436041.840610000
20064,1765436042.052970000
19968,1765436042.211540000
20064,1765436042.381060000
19968,1765436042.597440000
20064,1765436042.716030000
20064,1765436043.297930000
19968,1765436043.311050000
19968,1765436043.661300000
19968,1765436043.752870000
19968,1765436043.767230000
20064,1765436043.895040000
20064,1765436044.023240000
19968,1765436044.237360000
19968,1765436045.279220000
19968,1765436045.290370000
20064,1765436045.302680000
20064,1765436045.311580000
19968,1765436045.333410000
19968,1765436045.630440000
19968,1765436046.195320000
19968,1765436046.419430000
20064,1765436046.834980000
19968,1765436046.844680000
20064,1765436046.854930000
19968,1765436047.492240000
20064,1765436047.521750000
19968,1765436047.533470000
19968,1765436047.545170000
20064,1765436047.802230000
19968,1765436047.992380000
20064,1765436048.117090000
19968,1765436048.693270000
19968,1765436048.705370000
19968,1765436049.181020000
19968,1765436049.198780000
19968,1765436049.209070000
19968,1765436049.319170000
20064,1765436049.466750000
19968,1765436049.654900000
20064,1765436049.865710000
19968,1765436049.994940000
19968,1765436050.224230000
20064,1765436050.360360000
19968,1765436050.780500000
19968,1765436050.793630000
20064,1765436050.925590000
20064,1765436051.020330000
20064,1765436051.242010000
20064,1765436051.449850000
19968,1765436051.597790000
19968,1765436051.986250000
19968,1765436051.995490000
20064,1765436052.114090000
19968,1765436052.242740000
20064,1765436052.350950000
19968,1765436052.566190000
19968,1765436052.702160000
20064,1765436052.920010000
20064,1765436053.088890000
19968,1765436053.211280000
19968,1765436053.425150000
19968,1765436053.558910000
20064,1765436053.684340000
19968,1765436053.900420000
19968,1765436054.043310000
19968,1765436054.669910000
19968,1765436054.681370000
19968,1765436055.201650000
19968,1765436055.214070000
19968,1765436055.646670000
20064,1765436055.656520000
20064,1765436055.667640000
19968,1765436056.084930000
19968,1765436056.095570000
20064,1765436056.117060000
19968,1765436056.321120000
20064,1765436056.439730000
19968,1765436056.586090000
20064,1765436056.797790000
19968,1765436056.920540000
20064,1765436057.133220000
19968,1765436057.260230000
20064,1765436057.521660000
19968,1765436057.695390000
20064,1765436057.817850000
20064,1765436058.040810000
19968,1765436058.170870000
19968,1765436058.772230000
20064,1765436058.863780000
19968,1765436058.876840000
19968,1765436058.990890000
20064,1765436059.185710000
21120,1765436059.363130000
19968,1765436059.572720000
19968,1765436059.692720000
19968,1765436059.917890000
19968,1765436060.118080000
19968,1765436060.521890000
19968,1765436061.035240000
20064,1765436061.044300000
19968,1765436061.617440000
20064,1765436061.641100000
20064,1765436061.654080000
19968,1765436061.665380000
20064,1765436061.677560000
20064,1765436061.900090000
19968,1765436062.226390000
20064,1765436062.235550000
20064,1765436062.360340000
20064,1765436062.512840000
19968,1765436062.735460000
19968,1765436062.946980000
19968,1765436063.123660000
19968,1765436063.359560000
20064,1765436063.511560000
19872,1765436063.635390000
20064,1765436063.835410000
20064,1765436063.974330000
19968,1765436064.528460000
20064,1765436064.540050000
19968,1765436064.554470000
19968,1765436065.296090000
20064,1765436065.309370000
19872,1765436065.321200000
20064,1765436065.335910000
19968,1765436065.569430000
19968,1765436065.925390000
20064,1765436066.501040000
19968,1765436066.518220000
20064,1765436066.536710000
19968,1765436066.548460000
19968,1765436066.621810000
19968,1765436066.756640000
19968,1765436066.976300000
20064,1765436067.100430000
19968,1765436067.258130000
20064,1765436067.452940000
19968,1765436067.657490000
20064,1765436067.793150000
19968,1765436067.902800000
19968,1765436068.471330000
19776,1765436068.792800000
19584,1765436068.812170000
19968,1765436068.829690000
20064,1765436068.838000000
19968,1765436068.849680000
19968,1765436068.990760000
20064,1765436069.208520000
20064,1765436069.359010000
19872,1765436069.963210000
19968,1765436069.972900000
19968,1765436069.981850000
20064,1765436070.103810000
20064,1765436070.309610000
19968,1765436070.453700000
19968,1765436070.664110000
20064,1765436070.799390000
19968,1765436070.930080000
19968,1765436071.134740000
20064,1765436071.613800000
20064,1765436071.624900000
20064,1765436071.791990000
20064,1765436071.939880000
19968,1765436072.667130000
19968,1765436072.680930000
20064,1765436072.704530000
19968,1765436073.487730000
20064,1765436073.501990000
19968,1765436073.606650000
19968,1765436073.616400000
20064,1765436073.628490000
19968,1765436073.728300000
20064,1765436074.202160000
19968,1765436074.220300000
20064,1765436074.231760000
20064,1765436074.408050000
20064,1765436074.526930000
19872,1765436074.951700000
19968,1765436074.962840000
20064,1765436075.085920000
19872,1765436076.328750000
19968,1765436076.340460000
20064,1765436076.353880000
19968,1765436076.373930000
19968,1765436076.408430000
20064,1765436076.438530000
20064,1765436077.123250000
19968,1765436077.147550000
19968,1765436077.160970000
19968,1765436077.174110000
20064,1765436077.341510000
20064,1765436077.478930000
19968,1765436077.697280000
20064,1765436077.845640000
19968,1765436078.051980000
20064,1765436078.204300000
20064,1765436078.657660000
19968,1765436078.667860000
20064,1765436078.801750000
19968,1765436078.955690000
20064,1765436079.174000000
19776,1765436079.563480000
20064,1765436079.574110000
19968,1765436079.678790000
19968,1765436080.291800000
19968,1765436080.384200000
19968,1765436080.720700000
20064,1765436080.730230000
19968,1765436080.739730000
19968,1765436081.311970000
20064,1765436081.323670000
20064,1765436081.342300000
19968,1765436081.521520000
19968,1765436081.677000000
19968,1765436081.796200000
19968,1765436082.339740000
20064,1765436082.354840000
19968,1765436082.381190000
20064,1765436082.536950000
19968,1765436082.662020000
20064,1765436082.886870000
19968,1765436083.020450000
19968,1765436083.144420000
20064,1765436083.344730000
20064,1765436083.471500000
19968,1765436083.691800000
19968,1765436083.798530000
19968,1765436083.935740000
20064,1765436084.469270000
19296,1765436084.478870000
20736,1765436084.492100000
20064,1765436084.682850000
20064,1765436084.799740000
19968,1765436085.010220000
19968,1765436085.612280000
20064,1765436085.627500000
19872,1765436085.652400000
19968,1765436085.744340000
20064,1765436085.880210000
20064,1765436086.190630000
19968,1765436086.302950000
20064,1765436086.428390000
20160,1765436086.626660000
19968,1765436086.753840000
19968,1765436087.007340000
20064,1765436087.187250000
19968,1765436087.318400000
20064,1765436087.531120000
20064,1765436087.644950000
19968,1765436087.847290000
20064,1765436087.973360000
19968,1765436088.221090000
19968,1765436088.370220000
19968,1765436088.484580000
20064,1765436088.710610000
19968,1765436088.858740000
19968,1765436089.065480000
20064,1765436089.196420000
19968,1765436089.410010000
19968,1765436089.573050000
20064,1765436089.717670000
19968,1765436089.910000000
19968,1765436090.078460000
19968,1765436090.826130000
19968,1765436090.855260000
19968,1765436090.869920000
19968,1765436090.885640000
20064,1765436090.898630000
20064,1765436091.239720000
20352,1765436091.366660000
19968,1765436091.593660000
20064,1765436091.748460000
20064,1765436091.962460000
19968,1765436092.347420000
19968,1765436092.901570000
19968,1765436092.928430000
20064,1765436092.938040000
20064,1765436092.948590000
19968,1765436093.086410000
20064,1765436093.325120000
19968,1765436093.504400000
19968,1765436093.633430000
20064,1765436093.810110000
20064,1765436094.094020000
19968,1765436094.507740000
19968,1765436094.518870000
19008,1765436094.613220000
19968,1765436094.842630000
20064,1765436094.991230000
19968,1765436095.833810000
20064,1765436095.847950000
19968,1765436095.867100000
19968,1765436095.877670000
20064,1765436095.886190000
19968,1765436096.269390000
19968,1765436097.395010000
20064,1765436097.417620000
19968,1765436097.430090000
19968,1765436097.442670000
19968,1765436097.456550000
19968,1765436098.086890000
19968,1765436098.097700000
19968,1765436098.116090000
19968,1765436098.520150000
20064,1765436098.532020000
19872,1765436099.067160000
19968,1765436099.080090000
20064,1765436099.098090000
19968,1765436099.204350000
19872,1765436099.435210000
20064,1765436099.570470000
19872,1765436099.784590000
20064,1765436099.920690000
19968,1765436100.486850000
19968,1765436100.497960000
19968,1765436100.515310000
20064,1765436100.708450000
20064,1765436100.910920000
19968,1765436101.543240000
19968,1765436101.552320000
20064,1765436101.564710000
19968,1765436101.682240000
19872,1765436102.003660000
20064,1765436102.020270000
20064,1765436102.382450000
20064,1765436102.391590000
19968,1765436102.533410000
20064,1765436102.677160000
19968,1765436102.891010000
19968,1765436103.273640000
19968,1765436103.921170000
19968,1765436104.014490000
19968,1765436104.028620000
20352,1765436104.065590000
20064,1765436104.083540000
19968,1765436104.129720000
19968,1765436104.248590000
19968,1765436104.459820000
20064,1765436104.597350000
20064,1765436104.752190000
19968,1765436104.945450000
20064,1765436105.095040000
19968,1765436106.082270000
19968,1765436106.107970000
20064,1765436106.122100000
19968,1765436106.135410000
20064,1765436106.149850000
19968,1765436107.203490000
19968,1765436107.226960000
20064,1765436107.242570000
19968,1765436107.256980000
19968,1765436107.270170000
19968,1765436107.522240000
19968,1765436107.703990000
19968,1765436107.932260000
19968,1765436108.066870000
19968,1765436108.279520000
20064,1765436108.448500000
19872,1765436108.807250000
19968,1765436109.180680000
19968,1765436109.878650000
19968,1765436109.902110000
19872,1765436110.307680000
20064,1765436110.321100000
19968,1765436110.819450000
19968,1765436110.830880000
19968,1765436110.872660000
19968,1765436110.884710000
20064,1765436110.898730000
19872,1765436110.909200000
20064,1765436111.168240000
20064,1765436111.281200000
19968,1765436111.642970000
20064,1765436111.866600000
20064,1765436112.011980000
19968,1765436112.341060000
20064,1765436112.351700000
20064,1765436112.473100000
19968,1765436112.605600000
20064,1765436112.819110000
19968,1765436113.245460000
19968,1765436113.255140000
19968,1765436113.781210000
19968,1765436113.865090000
19968,1765436113.874360000
19968,1765436113.990060000
20064,1765436114.121820000
19968,1765436114.376880000
19872,1765436114.485730000
19968,1765436114.726000000
20064,1765436115.227400000
20064,1765436115.239430000
19968,1765436115.255620000
19968,1765436115.986320000
20064,1765436116.071170000
19968,1765436116.425600000
20160,1765436116.445040000
20256,1765436116.476220000
19968,1765436116.489480000
19968,1765436117.521490000
20064,1765436117.532630000
20064,1765436117.544270000
19392,1765436117.556960000
20640,1765436117.575690000
19968,1765436117.839760000
19968,1765436118.116990000
20064,1765436118.344180000
19968,1765436118.457640000
20064,1765436118.576230000
19968,1765436118.779220000
19968,1765436119.660980000
19968,1765436119.671600000
19872,1765436120.021840000
20064,1765436120.045710000
20064,1765436120.056300000
20064,1765436120.066040000
19968,1765436120.751150000
19968,1765436120.761070000
19872,1765436121.656450000
20064,1765436121.679030000
19968,1765436121.689240000
20064,1765436121.701450000
19968,1765436121.715530000
19968,1765436122.298890000
20064,1765436122.308560000
19872,1765436123.327890000
19968,1765436123.342960000
20064,1765436123.358500000
20064,1765436123.377160000
20064,1765436123.603270000
19968,1765436123.614030000
19968,1765436124.187030000
20064,1765436124.209950000
19872,1765436124.220880000
20064,1765436124.229980000
19872,1765436124.397810000
20064,1765436124.625780000
19968,1765436125.212910000
20064,1765436125.229490000
19968,1765436125.240750000
19968,1765436125.451220000
20160,1765436125.759970000
20064,1765436125.853480000
19968,1765436126.081150000
20064,1765436126.271420000
19968,1765436126.403300000
19968,1765436126.605870000
20064,1765436126.742260000
19968,1765436126.861410000
19968,1765436127.099370000
20064,1765436127.227280000
19872,1765436127.818650000
19968,1765436127.828390000
20064,1765436128.258550000
20064,1765436128.269190000
20064,1765436128.278930000
19968,1765436128.678700000
20064,1765436128.690920000
19968,1765436128.808800000
20064,1765436128.924940000
19968,1765436129.375490000
20064,1765436129.457150000
20064,1765436129.465720000
20064,1765436129.581560000
19872,1765436130.655640000
20064,1765436130.678340000
19968,1765436130.688960000
19968,1765436130.698290000
19968,1765436130.710160000
19968,1765436130.841100000
20064,1765436131.035180000
19968,1765436131.184010000
20064,1765436131.294190000
20256,1765436131.491140000
19968,1765436131.611180000
20064,1765436131.812630000
19968,1765436131.938110000
20064,1765436132.081860000
19968,1765436132.268710000
19872,1765436132.383350000
20064,1765436132.588440000
19968,1765436132.710100000
19968,1765436132.833580000
20352,1765436132.941310000
19968,1765436133.149070000
19968,1765436133.831840000
20064,1765436133.911350000
19968,1765436133.935830000
20064,1765436133.949510000
19872,1765436134.452900000
20160,1765436134.469750000
19872,1765436134.479810000
19968,1765436134.607660000
20064,1765436134.792720000
19968,1765436134.957850000
20064,1765436135.140230000
20064,1765436135.271940000
19968,1765436135.683980000
19968,1765436135.694010000
20064,1765436135.806100000
19968,1765436135.962320000
20064,1765436136.755700000
19968,1765436136.779670000
19968,1765436136.791020000
19968,1765436136.800330000
19968,1765436136.959120000
20064,1765436137.085560000
19968,1765436137.267740000
19968,1765436137.390720000
20064,1765436137.591210000
19968,1765436137.699350000
19872,1765436138.614660000
19968,1765436138.639870000
20064,1765436138.652200000
19968,1765436138.662580000
19968,1765436138.673600000
19968,1765436138.929140000
19968,1765436139.043090000
19968,1765436139.258990000
19872,1765436139.401760000
19968,1765436139.616560000
19872,1765436140.322220000
20064,1765436140.332930000
19968,1765436140.507190000
20064,1765436140.524730000
19968,1765436140.642830000
20064,1765436140.784470000
19968,1765436141.332810000
19968,1765436141.345530000
19968,1765436141.366160000
19968,1765436141.489050000
20064,1765436141.798540000
19968,1765436141.930390000
20064,1765436142.060560000
19872,1765436142.287130000
20064,1765436142.410130000
20064,1765436142.524270000
19968,1765436142.652270000
20064,1765436142.877880000
19968,1765436143.110880000
19968,1765436143.242610000
19968,1765436143.354540000
20064,1765436143.564610000
19968,1765436143.733830000
20064,1765436143.939840000
20064,1765436144.133600000
19872,1765436144.351960000
19968,1765436144.470350000
19968,1765436144.709160000
20064,1765436144.827420000
19968,1765436144.960670000
20064,1765436145.166150000
20064,1765436145.437410000
19872,1765436145.639400000
20064,1765436146.139920000
19968,1765436146.247080000
19968,1765436146.261000000
19968,1765436146.358600000
20064,1765436146.508670000
19968,1765436146.745230000
19968,1765436146.864930000
20064,1765436147.016850000
19968,1765436147.200420000
19968,1765436147.331700000
19968,1765436147.966310000
19968,1765436147.990540000
20064,1765436148.001950000
19968,1765436148.012260000
19872,1765436148.278550000
19968,1765436148.626400000
19968,1765436149.307460000
20064,1765436149.327560000
19968,1765436149.486960000
19968,1765436149.503240000
20064,1765436149.520350000
19968,1765436149.612740000
19968,1765436149.825990000
19968,1765436150.017960000
19968,1765436150.944830000
19968,1765436151.015130000
19872,1765436151.042820000
20160,1765436151.056340000
20064,1765436151.068540000
19968,1765436151.316980000
20064,1765436151.948820000
20064,1765436151.976060000
19968,1765436151.997780000
20064,1765436152.007770000
19968,1765436152.067340000
19968,1765436152.195050000
20064,1765436152.604530000
19968,1765436152.729930000
19968,1765436153.404360000
19968,1765436153.427020000
20064,1765436153.436560000
19968,1765436153.445430000
20064,1765436153.730440000
19968,1765436153.873050000
20064,1765436154.086940000
20064,1765436154.231820000
19968,1765436154.335880000
19968,1765436154.536950000
19968,1765436154.670060000
19968,1765436155.438470000
20064,1765436155.458650000
19968,1765436155.469700000
20160,1765436155.482720000
19968,1765436155.499860000
20064,1765436155.739350000
19968,1765436155.979900000
20064,1765436156.151650000
20064,1765436156.367350000
19968,1765436156.493930000
20064,1765436156.639920000
20064,1765436156.862010000
19968,1765436156.992910000
19968,1765436157.187540000
19872,1765436157.299780000
19968,1765436157.498630000
19968,1765436157.625420000
19968,1765436157.860940000
20064,1765436157.990480000
19968,1765436158.183140000
19968,1765436158.300770000
19968,1765436158.434080000
19872,1765436158.560910000
19968,1765436158.780270000
19968,1765436158.928340000
19392,1765436159.045070000
19968,1765436159.246710000
20064,1765436159.361580000
19968,1765436159.817470000
19968,1765436160.134330000
19872,1765436160.806060000
19968,1765436160.819190000
20064,1765436160.838330000
19968,1765436160.848000000
20064,1765436160.857920000
19968,1765436161.015810000
20064,1765436161.167270000
19968,1765436161.342460000
20064,1765436161.471050000
19968,1765436161.676140000
20064,1765436161.790060000
19968,1765436162.416230000
20064,1765436162.425520000
19968,1765436163.284070000
19968,1765436163.294140000
19968,1765436163.303800000
19968,1765436163.529480000
19968,1765436163.538700000
20064,1765436163.549840000
19968,1765436164.343580000
19968,1765436164.368700000
20064,1765436164.380210000
19968,1765436164.391800000
20064,1765436164.544150000
20064,1765436164.677920000
19872,1765436165.711870000
20064,1765436165.724700000
19968,1765436165.735810000
19968,1765436165.754590000
20064,1765436165.781080000
20064,1765436166.055010000
19968,1765436166.181980000
19968,1765436166.767830000
20064,1765436166.780790000
19968,1765436166.795290000
20064,1765436166.897580000
20064,1765436167.125100000
19872,1765436167.254780000
19968,1765436167.453580000
20064,1765436167.593430000
19968,1765436167.817930000
20064,1765436168.242820000
19968,1765436168.259710000
19968,1765436168.363240000
20064,1765436168.498090000
19968,1765436168.722120000
19968,1765436168.852340000
19968,1765436169.083120000
20064,1765436169.193530000
19968,1765436170.152580000
20064,1765436170.162430000
19968,1765436170.195980000
19968,1765436170.222030000
19968,1765436170.232000000
19968,1765436170.244300000
19968,1765436170.508520000
19968,1765436171.001100000
19968,1765436171.010210000
19968,1765436171.295040000
19968,1765436171.396700000
19968,1765436171.518070000
19968,1765436172.114490000
19968,1765436172.128100000
20064,1765436172.148280000
19968,1765436172.238550000
19968,1765436172.438770000
19968,1765436173.045340000
19968,1765436173.059820000
20064,1765436173.099710000
19968,1765436173.250490000
20064,1765436173.390420000
19968,1765436173.603950000
19872,1765436174.155300000
19968,1765436174.165950000
19968,1765436174.175560000
20160,1765436174.259590000
20064,1765436174.382660000
19968,1765436175.355390000
20064,1765436175.366340000
20064,1765436175.376980000
19872,1765436175.393400000
20064,1765436175.417690000
19968,1765436176.050890000
19968,1765436176.363970000
19968,1765436176.374210000
20064,1765436176.383520000
19968,1765436176.392970000
20064,1765436176.468320000
19968,1765436176.712280000
20064,1765436176.844130000
19968,1765436177.037200000
19968,1765436177.180340000
19968,1765436177.385260000
20064,1765436177.538430000
19968,1765436177.661180000
19968,1765436178.290200000
20160,1765436178.306990000
