Point_Count,System_Time_Unix
20064,1765435959.334970000
19968,1765435959.548370000
19968,1765435960.437770000
19968,1765435960.454400000
19872,1765435960.459980000
19968,1765435960.465500000
20064,1765435960.471740000
19968,1765435961.505570000
20064,1765435961.524290000
20064,1765435961.529400000
19968,1765435962.039210000
20064,1765435962.044060000
20064,1765435962.456820000
19968,1765435962.561380000
19968,1765435962.566450000
20064,1765435962.571640000
20064,1765435962.698660000
19968,1765435962.817530000
20064,1765435963.034380000
20064,1765435963.153440000
19968,1765435963.366370000
20064,1765435963.505350000
19968,1765435963.720050000
20064,1765435963.850110000
19968,1765435964.294780000
19968,1765435964.299360000
19968,1765435964.436870000
19968,1765435964.605730000
20064,1765435964.848480000
19968,1765435964.985070000
19968,1765435965.126730000
19968,1765435965.256570000
20064,1765435965.461710000
20064,1765435965.581870000
19872,1765435965.818280000
20064,1765435965.953110000
19968,1765435966.070450000
19968,1765435966.516510000
19968,1765435966.521700000
19968,1765435966.650760000
19872,1765435966.856170000
19968,1765435966.980440000
19968,1765435967.121460000
19968,1765435967.250420000
20064,1765435967.471210000
19968,1765435967.614330000
19968,1765435967.741270000
19968,1765435967.951790000
20064,1765435968.088250000
20064,1765435968.231290000
19968,1765435968.457120000
19968,1765435968.640220000
19968,1765435968.792060000
20064,1765435969.255250000
19968,1765435969.262010000
19968,1765435970.057220000
20064,1765435970.061580000
19872,1765435970.576070000
20352,1765435970.582160000
20064,1765435970.587710000
19968,1765435970.591790000
19968,1765435970.608860000
19968,1765435970.613940000
19968,1765435971.005730000
19968,1765435971.752540000
19968,1765435971.768590000
19968,1765435972.212090000
19968,1765435972.290200000
20064,1765435972.296490000
20064,1765435972.300350000
19968,1765435972.503080000
19968,1765435973.000850000
19968,1765435973.005440000
20064,1765435973.128930000
19968,1765435973.247130000
19968,1765435973.495520000
19392,1765435973.623050000
19968,1765435973.752050000
19968,1765435974.568130000
19968,1765435974.573880000
19968,1765435974.806090000
20064,1765435974.811670000
19968,1765435974.815710000
19968,1765435975.714770000
19968,1765435975.721480000
20064,1765435975.729420000
19872,1765435976.665360000
20064,1765435976.894450000
19968,1765435976.899490000
20064,1765435976.905070000
20064,1765435976.908850000
19968,1765435976.925530000
20064,1765435977.398020000
19968,1765435977.403070000
19968,1765435977.510180000
20064,1765435977.740050000
20064,1765435978.289950000
19968,1765435978.296180000
20064,1765435978.313330000
19968,1765435978.408230000
20064,1765435978.535000000
20064,1765435978.781260000
19872,1765435979.329850000
19968,1765435979.406390000
19968,1765435979.412010000
20064,1765435979.558310000
19968,1765435979.709320000
19968,1765435979.846970000
19968,1765435980.630820000
19968,1765435980.726970000
19968,1765435980.731770000
19968,1765435980.740450000
19968,1765435980.933640000
19968,1765435981.727550000
19968,1765435981.732890000
19968,1765435981.737320000
19968,1765435981.747730000
19968,1765435982.036260000
20064,1765435982.294700000
20064,1765435982.814200000
19968,1765435983.163320000
20064,1765435983.225310000
20064,1765435983.230840000
20064,1765435983.235900000
19968,1765435983.360900000
20064,1765435983.574360000
19872,1765435983.837600000
19968,1765435984.150630000
20064,1765435984.158790000
20064,1765435984.269030000
19968,1765435984.437930000
19968,1765435984.644030000
19968,1765435984.781030000
19872,1765435985.148560000
19968,1765435985.154140000
20064,1765435985.255340000
19392,1765435985.417160000
19968,1765435985.623180000
20064,1765435985.799510000
19968,1765435985.926030000
20160,1765435986.144830000
20064,1765435986.271000000
19872,1765435986.389630000
19872,1765435987.109570000
20064,1765435987.124730000
20064,1765435987.478920000
19968,1765435987.575290000
19872,1765435987.580570000
20064,1765435987.586090000
19968,1765435987.777400000
19968,1765435988.024280000
19968,1765435988.133630000
19968,1765435988.445710000
19968,1765435988.451310000
20352,1765435988.590080000
20064,1765435988.721350000
19968,1765435989.591760000
19968,1765435989.657300000
19872,1765435990.082700000
20064,1765435990.090700000
19872,1765435990.559390000
19968,1765435990.563550000
20064,1765435990.571700000
20064,1765435990.587450000
19968,1765435991.487280000
20064,1765435991.493010000
20064,1765435991.498370000
20064,1765435991.505030000
19968,1765435992.510140000
20064,1765435992.518480000
19968,1765435992.535220000
19968,1765435992.778830000
20064,1765435992.785100000
20064,1765435992.807850000
19968,1765435992.825580000
19968,1765435992.905840000
19968,1765435993.907740000
20064,1765435993.912500000
19968,1765435993.930230000
20064,1765435993.935250000
19968,1765435994.075880000
19968,1765435994.228000000
19968,1765435994.343430000
19968,1765435994.581290000
19968,1765435994.814830000
20064,1765435994.991340000
19968,1765435995.199990000
19968,1765435995.551420000
20064,1765435995.556490000
19968,1765435995.673230000
20064,1765435996.009270000
19872,1765435996.417580000
19968,1765435996.423650000
19968,1765435997.005930000
20064,1765435997.011490000
19968,1765435997.017430000
20064,1765435997.146020000
20064,1765435998.109720000
20064,1765435998.146310000
19968,1765435998.152540000
19968,1765435998.159310000
19968,1765435998.165890000
20064,1765435998.314180000
19968,1765435998.437510000
19968,1765435998.573340000
20064,1765435998.772160000
19968,1765435998.956210000
19968,1765435999.092230000
19968,1765435999.299770000
19872,1765436000.046010000
20064,1765436000.051670000
20064,1765436000.212810000
19968,1765436000.226180000
19872,1765436000.842640000
20064,1765436000.859380000
19968,1765436000.864920000
19968,1765436000.869480000
20064,1765436001.057690000
19968,1765436001.263330000
20064,1765436001.474390000
19968,1765436001.597030000
19968,1765436002.215140000
20064,1765436002.233980000
19968,1765436002.240060000
19968,1765436002.414090000
19968,1765436002.529130000
19968,1765436002.650940000
19968,1765436002.870150000
20064,1765436002.985760000
19968,1765436003.531590000
20064,1765436003.549290000
19968,1765436003.553800000
20064,1765436003.660240000
19968,1765436003.866190000
19968,1765436004.082320000
20064,1765436004.206850000
19872,1765436004.743180000
20064,1765436004.749280000
20064,1765436004.768780000
19968,1765436004.936200000
20064,1765436005.130700000
20064,1765436005.315680000
19968,1765436005.442050000
19968,1765436005.694480000
19968,1765436005.898290000
20064,1765436006.020160000
19968,1765436006.234670000
20064,1765436006.356720000
19968,1765436006.510010000
20064,1765436006.714060000
19968,1765436006.834830000
20064,1765436007.042360000
19872,1765436007.162350000
19872,1765436007.875700000
19968,1765436007.880990000
20064,1765436007.887260000
19968,1765436007.895370000
20064,1765436007.986440000
20064,1765436008.289920000
19968,1765436008.400590000
20064,1765436008.610450000
19872,1765436009.321020000
20064,1765436009.327790000
19968,1765436009.497250000
19968,1765436009.885170000
20064,1765436009.893840000
19968,1765436009.909050000
19872,1765436010.686160000
19968,1765436010.704880000
20064,1765436010.726840000
19968,1765436010.732520000
20064,1765436010.736630000
20448,1765436011.378420000
19968,1765436011.383590000
20064,1765436011.400300000
20544,1765436011.586950000
19968,1765436011.838340000
19968,1765436012.342140000
20064,1765436012.347140000
20064,1765436012.365470000
20064,1765436012.465680000
19968,1765436013.383280000
19968,1765436013.390420000
19968,1765436013.394950000
19968,1765436013.628200000
20064,1765436013.632750000
19968,1765436013.746550000
20064,1765436013.932400000
20064,1765436014.061730000
19968,1765436014.276200000
20064,1765436014.391900000
20064,1765436014.959490000
19968,1765436014.974480000
20064,1765436014.981070000
19968,1765436015.168440000
19968,1765436015.299900000
19968,1765436015.425720000
19968,1765436015.659400000
19968,1765436015.776500000
19968,1765436016.203260000
19968,1765436016.274470000
19968,1765436016.387770000
19968,1765436016.555970000
19968,1765436016.678600000
20064,1765436017.078210000
19872,1765436017.394770000
19968,1765436017.399960000
20064,1765436017.405170000
20064,1765436017.597920000
20064,1765436018.126520000
19968,1765436018.156050000
19968,1765436018.161120000
19968,1765436018.234620000
20064,1765436018.434740000
19968,1765436018.603450000
19968,1765436019.258430000
20064,1765436019.263100000
19968,1765436019.268230000
19968,1765436019.273060000
19968,1765436019.761710000
19968,1765436019.765990000
19872,1765436019.892180000
20064,1765436020.088490000
19968,1765436020.284370000
20064,1765436020.415650000
19968,1765436020.641900000
20064,1765436020.783020000
20064,1765436021.350180000
19968,1765436021.358490000
20064,1765436021.374490000
20064,1765436021.570750000
20064,1765436021.699500000
19968,1765436022.385200000
19968,1765436022.390160000
20064,1765436022.830310000
19968,1765436022.919470000
20064,1765436022.926640000
19968,1765436022.941470000
19968,1765436023.245140000
20064,1765436023.793430000
20064,1765436023.798810000
19968,1765436024.294150000
19968,1765436024.299990000
19968,1765436024.305040000
20064,1765436024.310410000
19392,1765436024.634940000
20640,1765436024.818400000
20064,1765436025.044560000
20160,1765436025.209550000
19968,1765436025.345780000
20064,1765436025.471530000
20064,1765436025.599450000
19968,1765436025.721240000
19968,1765436025.924840000
20064,1765436026.061240000
19968,1765436026.256050000
20064,1765436026.380580000
20064,1765436026.600150000
19968,1765436027.044480000
19968,1765436027.063030000
20064,1765436027.521020000
19968,1765436027.613510000
19968,1765436027.629320000
19968,1765436027.730260000
19968,1765436027.848190000
19968,1765436028.402040000
19968,1765436028.477170000
19968,1765436028.482930000
19968,1765436028.841880000
20064,1765436028.847140000
19968,1765436029.401200000
19968,1765436029.484460000
20064,1765436029.490830000
19872,1765436029.602170000
19968,1765436029.745380000
19968,1765436029.876130000
20064,1765436030.072860000
20064,1765436030.188460000
19968,1765436030.737170000
20064,1765436030.743320000
19968,1765436031.510680000
20064,1765436031.514840000
20064,1765436031.521140000
19968,1765436031.528550000
20064,1765436031.545010000
19968,1765436032.544010000
20064,1765436032.549280000
20064,1765436032.555040000
19968,1765436032.990700000
19968,1765436032.996560000
19968,1765436033.002780000
20064,1765436033.017240000
19968,1765436033.292320000
19968,1765436034.383850000
20064,1765436034.388790000
19968,1765436034.407050000
20064,1765436034.413160000
19968,1765436035.342080000
19968,1765436035.346920000
20064,1765436035.353150000
19872,1765436035.361210000
19968,1765436035.373270000
19968,1765436035.378390000
20064,1765436035.672940000
19968,1765436035.804050000
19968,1765436035.937100000
19968,1765436036.615650000
20064,1765436036.624280000
19968,1765436036.640640000
19872,1765436036.840990000
20064,1765436036.962040000
19968,1765436037.576550000
20064,1765436037.668650000
19968,1765436038.003280000
20064,1765436038.009810000
19968,1765436038.014320000
19968,1765436038.129790000
19968,1765436038.779960000
19968,1765436038.789830000
20064,1765436038.803560000
19968,1765436039.218580000
20064,1765436039.236440000
19968,1765436039.336540000
19968,1765436039.723210000
20160,1765436039.727740000
19968,1765436039.844960000
19872,1765436039.978670000
19968,1765436040.729010000
19968,1765436040.830940000
20064,1765436040.835860000
19968,1765436041.239040000
19968,1765436041.248790000
20064,1765436041.262490000
19968,1765436041.354290000
19968,1765436041.574270000
19968,1765436041.711670000
20064,1765436041.835170000
20064,1765436042.045020000
19968,1765436042.206550000
20064,1765436042.365120000
19968,1765436042.593580000
20064,1765436042.712840000
20064,1765436043.286210000
19968,1765436043.292590000
19968,1765436043.657920000
19968,1765436043.742780000
19968,1765436043.747840000
20064,1765436043.885100000
20064,1765436044.013590000
19968,1765436044.224000000
19968,1765436045.258970000
19968,1765436045.268030000
20064,1765436045.281770000
20064,1765436045.287340000
19968,1765436045.292960000
19968,1765436045.619010000
19968,1765436046.184150000
19968,1765436046.410920000
20064,1765436046.828560000
19968,1765436046.833960000
20064,1765436046.838520000
19968,1765436047.487130000
20064,1765436047.492240000
19968,1765436047.498330000
19968,1765436047.506080000
20064,1765436047.792500000
19968,1765436047.987600000
20064,1765436048.111530000
19968,1765436048.679280000
19968,1765436048.694270000
19968,1765436049.171180000
19968,1765436049.178970000
19968,1765436049.190910000
19968,1765436049.310560000
20064,1765436049.443620000
19968,1765436049.635500000
20064,1765436049.849040000
19968,1765436049.979140000
19968,1765436050.217180000
20064,1765436050.349530000
19968,1765436050.771880000
19968,1765436050.776940000
20064,1765436050.895960000
20064,1765436051.010930000
20064,1765436051.239440000
20064,1765436051.441260000
19968,1765436051.592700000
19968,1765436051.981210000
19968,1765436051.986250000
20064,1765436052.109950000
19968,1765436052.234200000
20064,1765436052.344220000
19968,1765436052.556570000
19968,1765436052.693630000
20064,1765436052.910670000
20064,1765436053.078180000
19968,1765436053.200600000
19968,1765436053.421530000
19968,1765436053.548910000
20064,1765436053.670640000
19968,1765436053.895690000
19968,1765436054.025360000
19968,1765436054.660240000
19968,1765436054.664880000
19968,1765436055.195560000
19968,1765436055.201650000
19968,1765436055.637520000
20064,1765436055.642580000
20064,1765436055.647670000
19968,1765436056.079340000
19968,1765436056.084400000
20064,1765436056.089540000
19968,1765436056.308340000
20064,1765436056.433680000
19968,1765436056.577660000
20064,1765436056.794690000
19968,1765436056.907770000
20064,1765436057.125660000
19968,1765436057.255750000
20064,1765436057.505780000
19968,1765436057.684840000
20064,1765436057.813220000
20064,1765436058.032230000
19968,1765436058.160010000
19968,1765436058.766110000
20064,1765436058.852640000
19968,1765436058.859270000
19968,1765436058.984140000
20064,1765436059.181130000
21120,1765436059.343680000
19968,1765436059.559140000
19968,1765436059.687130000
19968,1765436059.902230000
19968,1765436060.114030000
19968,1765436060.512720000
19968,1765436061.027670000
20064,1765436061.033230000
19968,1765436061.611840000
20064,1765436061.617440000
20064,1765436061.623060000
19968,1765436061.632230000
20064,1765436061.644130000
20064,1765436061.890910000
19968,1765436062.221780000
20064,1765436062.227390000
20064,1765436062.351730000
20064,1765436062.507800000
19968,1765436062.726450000
19968,1765436062.941680000
19968,1765436063.114880000
19968,1765436063.342820000
20064,1765436063.496520000
19872,1765436063.623150000
20064,1765436063.821290000
20064,1765436063.965640000
19968,1765436064.508270000
20064,1765436064.515830000
19968,1765436064.528460000
19968,1765436065.276460000
20064,1765436065.291000000
19872,1765436065.296090000
20064,1765436065.301620000
19968,1765436065.557870000
19968,1765436065.920860000
20064,1765436066.491000000
19968,1765436066.495950000
20064,1765436066.501040000
19968,1765436066.506640000
19968,1765436066.618180000
19968,1765436066.748500000
19968,1765436066.967840000
20064,1765436067.090290000
19968,1765436067.243220000
20064,1765436067.445380000
19968,1765436067.647160000
20064,1765436067.775760000
19968,1765436067.894350000
19968,1765436068.457840000
19776,1765436068.787260000
19584,1765436068.792800000
19968,1765436068.798440000
20064,1765436068.807030000
19968,1765436068.823470000
19968,1765436068.983190000
20064,1765436069.202970000
20064,1765436069.347250000
19872,1765436069.953310000
19968,1765436069.958890000
19968,1765436069.963210000
20064,1765436070.095690000
20064,1765436070.305080000
19968,1765436070.434110000
19968,1765436070.655380000
20064,1765436070.787420000
19968,1765436070.925390000
19968,1765436071.129090000
20064,1765436071.569470000
20064,1765436071.597810000
20064,1765436071.787930000
20064,1765436071.929910000
19968,1765436072.656050000
19968,1765436072.662290000
20064,1765436072.667130000
19968,1765436073.481140000
20064,1765436073.486190000
19968,1765436073.602380000
19968,1765436073.607760000
20064,1765436073.612390000
19968,1765436073.723730000
20064,1765436074.190760000
19968,1765436074.195880000
20064,1765436074.214570000
20064,1765436074.400950000
20064,1765436074.517880000
19872,1765436074.941130000
19968,1765436074.946420000
20064,1765436075.074670000
19872,1765436076.304830000
19968,1765436076.309470000
20064,1765436076.317420000
19968,1765436076.331280000
19968,1765436076.336870000
20064,1765436076.341960000
20064,1765436077.110750000
19968,1765436077.115700000
19968,1765436077.124260000
19968,1765436077.142520000
20064,1765436077.329620000
20064,1765436077.475680000
19968,1765436077.691120000
20064,1765436077.838650000
19968,1765436078.045780000
20064,1765436078.201020000
20064,1765436078.650050000
19968,1765436078.655150000
20064,1765436078.789800000
19968,1765436078.952080000
20064,1765436079.168350000
19776,1765436079.558410000
20064,1765436079.563480000
19968,1765436079.673200000
19968,1765436080.281110000
19968,1765436080.372170000
19968,1765436080.713320000
20064,1765436080.719150000
19968,1765436080.723220000
19968,1765436081.308010000
20064,1765436081.313630000
20064,1765436081.318580000
19968,1765436081.514360000
19968,1765436081.672960000
19968,1765436081.785390000
19968,1765436082.331130000
20064,1765436082.337180000
19968,1765436082.342260000
20064,1765436082.530630000
19968,1765436082.648650000
20064,1765436082.882820000
19968,1765436083.011700000
19968,1765436083.127840000
20064,1765436083.335120000
20064,1765436083.463290000
19968,1765436083.675400000
19968,1765436083.790460000
19968,1765436083.929780000
20064,1765436084.463890000
19296,1765436084.469270000
20736,1765436084.474840000
20064,1765436084.678810000
20064,1765436084.794650000
19968,1765436084.993110000
19968,1765436085.605290000
20064,1765436085.610760000
19872,1765436085.615390000
19968,1765436085.734770000
20064,1765436085.876040000
20064,1765436086.178450000
19968,1765436086.295410000
20064,1765436086.420060000
20160,1765436086.623130000
19968,1765436086.746740000
19968,1765436086.991700000
20064,1765436087.183840000
19968,1765436087.308450000
20064,1765436087.524530000
20064,1765436087.636550000
19968,1765436087.839720000
20064,1765436087.961460000
19968,1765436088.216410000
19968,1765436088.349850000
19968,1765436088.479480000
20064,1765436088.704350000
19968,1765436088.854060000
19968,1765436089.056420000
20064,1765436089.188010000
19968,1765436089.404380000
19968,1765436089.565270000
20064,1765436089.694840000
19968,1765436089.905350000
19968,1765436090.073320000
19968,1765436090.818360000
19968,1765436090.823080000
19968,1765436090.829150000
19968,1765436090.836740000
20064,1765436090.857270000
20064,1765436091.223170000
20352,1765436091.362620000
19968,1765436091.584750000
20064,1765436091.744090000
20064,1765436091.952700000
19968,1765436092.326470000
19968,1765436092.895000000
19968,1765436092.901570000
20064,1765436092.910110000
20064,1765436092.924920000
19968,1765436093.080840000
20064,1765436093.320540000
19968,1765436093.494500000
19968,1765436093.629280000
20064,1765436093.793430000
20064,1765436094.088510000
19968,1765436094.493030000
19968,1765436094.508750000
19008,1765436094.608370000
19968,1765436094.829520000
20064,1765436094.980540000
19968,1765436095.825020000
20064,1765436095.829700000
19968,1765436095.835810000
19968,1765436095.840370000
20064,1765436095.847950000
19968,1765436096.263030000
19968,1765436097.386390000
20064,1765436097.392490000
19968,1765436097.400150000
19968,1765436097.416110000
19968,1765436097.421200000
19968,1765436098.075140000
19968,1765436098.081090000
19968,1765436098.085880000
19968,1765436098.512070000
20064,1765436098.517080000
19872,1765436099.057700000
19968,1765436099.063640000
20064,1765436099.068680000
19968,1765436099.195440000
19872,1765436099.428090000
20064,1765436099.557210000
19872,1765436099.782200000
20064,1765436099.906780000
19968,1765436100.477140000
19968,1765436100.482550000
19968,1765436100.487860000
20064,1765436100.693780000
20064,1765436100.904440000
19968,1765436101.533580000
19968,1765436101.539210000
20064,1765436101.544240000
19968,1765436101.660190000
19872,1765436101.995990000
20064,1765436102.001620000
20064,1765436102.376410000
20064,1765436102.382450000
19968,1765436102.514750000
20064,1765436102.672130000
19968,1765436102.880310000
19968,1765436103.269580000
19968,1765436103.915460000
19968,1765436103.999290000
19968,1765436104.007410000
20352,1765436104.013470000
20064,1765436104.019010000
19968,1765436104.123320000
19968,1765436104.243930000
19968,1765436104.452810000
20064,1765436104.586210000
20064,1765436104.731920000
19968,1765436104.940540000
20064,1765436105.080650000
19968,1765436106.078190000
19968,1765436106.083280000
20064,1765436106.090680000
19968,1765436106.106450000
20064,1765436106.113050000
19968,1765436107.187190000
19968,1765436107.192950000
20064,1765436107.198540000
19968,1765436107.220700000
19968,1765436107.226960000
19968,1765436107.518880000
19968,1765436107.696660000
19968,1765436107.920160000
19968,1765436108.059260000
19968,1765436108.275310000
20064,1765436108.441530000
19872,1765436108.797200000
19968,1765436109.173480000
19968,1765436109.869470000
19968,1765436109.875110000
19872,1765436110.302120000
20064,1765436110.308680000
19968,1765436110.811980000
19968,1765436110.818440000
19968,1765436110.848950000
19968,1765436110.868190000
20064,1765436110.873710000
19872,1765436110.878130000
20064,1765436111.159540000
20064,1765436111.273450000
19968,1765436111.631100000
20064,1765436111.856670000
20064,1765436112.000740000
19968,1765436112.331910000
20064,1765436112.338540000
20064,1765436112.456430000
19968,1765436112.599610000
20064,1765436112.813890000
19968,1765436113.234790000
19968,1765436113.239930000
19968,1765436113.774670000
19968,1765436113.858120000
19968,1765436113.863450000
19968,1765436113.983500000
20064,1765436114.115240000
19968,1765436114.362020000
19872,1765436114.480700000
19968,1765436114.723470000
20064,1765436115.216390000
20064,1765436115.222190000
19968,1765436115.227400000
19968,1765436115.978960000
20064,1765436116.063880000
19968,1765436116.418670000
20160,1765436116.423570000
20256,1765436116.428810000
19968,1765436116.434950000
19968,1765436117.477280000
20064,1765436117.494130000
20064,1765436117.517830000
19392,1765436117.525570000
20640,1765436117.531110000
19968,1765436117.829650000
19968,1765436118.109700000
20064,1765436118.336050000
19968,1765436118.450800000
20064,1765436118.570670000
19968,1765436118.769780000
19968,1765436119.639430000
19968,1765436119.658950000
19872,1765436120.016740000
20064,1765436120.025900000
20064,1765436120.039120000
20064,1765436120.045190000
19968,1765436120.746140000
19968,1765436120.751150000
19872,1765436121.649360000
20064,1765436121.655440000
19968,1765436121.659470000
20064,1765436121.665010000
19968,1765436121.681580000
19968,1765436122.277530000
20064,1765436122.295640000
19872,1765436123.317330000
19968,1765436123.322860000
20064,1765436123.327890000
20064,1765436123.333450000
20064,1765436123.595190000
19968,1765436123.600750000
19968,1765436124.177590000
20064,1765436124.182130000
19872,1765436124.187540000
20064,1765436124.196480000
19872,1765436124.392120000
20064,1765436124.614180000
19968,1765436125.204200000
20064,1765436125.209260000
19968,1765436125.224960000
19968,1765436125.443130000
20160,1765436125.740020000
20064,1765436125.849050000
19968,1765436126.073180000
20064,1765436126.262280000
19968,1765436126.398670000
19968,1765436126.600340000
20064,1765436126.731830000
19968,1765436126.856070000
19968,1765436127.093800000
20064,1765436127.223760000
19872,1765436127.811100000
19968,1765436127.817140000
20064,1765436128.250900000
20064,1765436128.256040000
20064,1765436128.260570000
19968,1765436128.674630000
20064,1765436128.679720000
19968,1765436128.795840000
20064,1765436128.918460000
19968,1765436129.365910000
20064,1765436129.453530000
20064,1765436129.458660000
20064,1765436129.573360000
19872,1765436130.643450000
20064,1765436130.648930000
19968,1765436130.657160000
19968,1765436130.672000000
19968,1765436130.678340000
19968,1765436130.822360000
20064,1765436131.029580000
19968,1765436131.167980000
20064,1765436131.289960000
20256,1765436131.484960000
19968,1765436131.604030000
20064,1765436131.808620000
19968,1765436131.932760000
20064,1765436132.065690000
19968,1765436132.264470000
19872,1765436132.378280000
20064,1765436132.582870000
19968,1765436132.701370000
19968,1765436132.823310000
20352,1765436132.935710000
19968,1765436133.141350000
19968,1765436133.826000000
20064,1765436133.907820000
19968,1765436133.912370000
20064,1765436133.931290000
19872,1765436134.442150000
20160,1765436134.449730000
19872,1765436134.463570000
19968,1765436134.601060000
20064,1765436134.771170000
19968,1765436134.951390000
20064,1765436135.135090000
20064,1765436135.260060000
19968,1765436135.675320000
19968,1765436135.681880000
20064,1765436135.801040000
19968,1765436135.955810000
20064,1765436136.747170000
19968,1765436136.752660000
19968,1765436136.757700000
19968,1765436136.765450000
19968,1765436136.952890000
20064,1765436137.079860000
19968,1765436137.258740000
19968,1765436137.383700000
20064,1765436137.582870000
19968,1765436137.693240000
19872,1765436138.605850000
19968,1765436138.611410000
20064,1765436138.617190000
19968,1765436138.625430000
19968,1765436138.639870000
19968,1765436138.916630000
19968,1765436139.036320000
19968,1765436139.251370000
19872,1765436139.382510000
19968,1765436139.610460000
19872,1765436140.313270000
20064,1765436140.318640000
19968,1765436140.492590000
20064,1765436140.497930000
19968,1765436140.635330000
20064,1765436140.775900000
19968,1765436141.321820000
19968,1765436141.327310000
19968,1765436141.331800000
19968,1765436141.480870000
20064,1765436141.792450000
19968,1765436141.923700000
20064,1765436142.057610000
19872,1765436142.277800000
20064,1765436142.402250000
20064,1765436142.519130000
19968,1765436142.641240000
20064,1765436142.871790000
19968,1765436143.104910000
19968,1765436143.233510000
19968,1765436143.348970000
20064,1765436143.559570000
19968,1765436143.717250000
20064,1765436143.931000000
20064,1765436144.119590000
19872,1765436144.344080000
19968,1765436144.464060000
19968,1765436144.695720000
20064,1765436144.818450000
19968,1765436144.952600000
20064,1765436145.161920000
20064,1765436145.432840000
19872,1765436145.633310000
20064,1765436146.134050000
19968,1765436146.219480000
19968,1765436146.243440000
19968,1765436146.345370000
20064,1765436146.497400000
19968,1765436146.741670000
19968,1765436146.860200000
20064,1765436146.999360000
19968,1765436147.193500000
19968,1765436147.322550000
19968,1765436147.960160000
19968,1765436147.964970000
20064,1765436147.970360000
19968,1765436147.978930000
19872,1765436148.270330000
19968,1765436148.623330000
19968,1765436149.301390000
20064,1765436149.319890000
19968,1765436149.481470000
19968,1765436149.486960000
20064,1765436149.492930000
19968,1765436149.608180000
19968,1765436149.821500000
19968,1765436150.011640000
19968,1765436150.923760000
19968,1765436151.004940000
19872,1765436151.010990000
20160,1765436151.015660000
20064,1765436151.024050000
19968,1765436151.310340000
20064,1765436151.941570000
20064,1765436151.947280000
19968,1765436151.951870000
20064,1765436151.959810000
19968,1765436152.064230000
19968,1765436152.190640000
20064,1765436152.594930000
19968,1765436152.723120000
19968,1765436153.393870000
19968,1765436153.400320000
20064,1765436153.406380000
19968,1765436153.421850000
20064,1765436153.725390000
19968,1765436153.864940000
20064,1765436154.081460000
20064,1765436154.217150000
19968,1765436154.331820000
19968,1765436154.531810000
19968,1765436154.661400000
19968,1765436155.427680000
20064,1765436155.432390000
19968,1765436155.451840000
20160,1765436155.457630000
19968,1765436155.463620000
20064,1765436155.733220000
19968,1765436155.974380000
20064,1765436156.145940000
20064,1765436156.359390000
19968,1765436156.485740000
20064,1765436156.630650000
20064,1765436156.852700000
19968,1765436156.978660000
19968,1765436157.176910000
19872,1765436157.292620000
19968,1765436157.495110000
19968,1765436157.619810000
19968,1765436157.840620000
20064,1765436157.977760000
19968,1765436158.173140000
19968,1765436158.296740000
19968,1765436158.427930000
19872,1765436158.555180000
19968,1765436158.774370000
19968,1765436158.918110000
19392,1765436159.034560000
19968,1765436159.236790000
20064,1765436159.354450000
19968,1765436159.811810000
19968,1765436160.127200000
19872,1765436160.799830000
19968,1765436160.804540000
20064,1765436160.809670000
19968,1765436160.815080000
20064,1765436160.830700000
19968,1765436160.998570000
20064,1765436161.142890000
19968,1765436161.337050000
20064,1765436161.458960000
19968,1765436161.672580000
20064,1765436161.781920000
19968,1765436162.412170000
20064,1765436162.417730000
19968,1765436163.276240000
19968,1765436163.282500000
19968,1765436163.288080000
19968,1765436163.523360000
19968,1765436163.528470000
20064,1765436163.532170000
19968,1765436164.334470000
19968,1765436164.339040000
20064,1765436164.344580000
19968,1765436164.361860000
20064,1765436164.540520000
20064,1765436164.670800000
19872,1765436165.685600000
20064,1765436165.695890000
19968,1765436165.713950000
19968,1765436165.720060000
20064,1765436165.726220000
20064,1765436166.048570000
19968,1765436166.173790000
19968,1765436166.760620000
20064,1765436166.766310000
19968,1765436166.772030000
20064,1765436166.893060000
20064,1765436167.116290000
19872,1765436167.243380000
19968,1765436167.445590000
20064,1765436167.584800000
19968,1765436167.809650000
20064,1765436168.232870000
19968,1765436168.240310000
19968,1765436168.355440000
20064,1765436168.489100000
19968,1765436168.716290000
19968,1765436168.848780000
19968,1765436169.073170000
20064,1765436169.186250000
19968,1765436170.131740000
20064,1765436170.150540000
19968,1765436170.156890000
19968,1765436170.161890000
19968,1765436170.167960000
19968,1765436170.176040000
19968,1765436170.501900000
19968,1765436170.992160000
19968,1765436170.998080000
19968,1765436171.287790000
19968,1765436171.391490000
19968,1765436171.500630000
19968,1765436172.105430000
19968,1765436172.110430000
20064,1765436172.115500000
19968,1765436172.228780000
19968,1765436172.430020000
19968,1765436173.033910000
19968,1765436173.041360000
20064,1765436173.046870000
19968,1765436173.242970000
20064,1765436173.381820000
19968,1765436173.594550000
19872,1765436174.135850000
19968,1765436174.140620000
19968,1765436174.158360000
20160,1765436174.252490000
20064,1765436174.374460000
19968,1765436175.333090000
20064,1765436175.340680000
20064,1765436175.357940000
19872,1765436175.362250000
20064,1765436175.368350000
19968,1765436176.041260000
19968,1765436176.342570000
19968,1765436176.359430000
20064,1765436176.364470000
19968,1765436176.369100000
20064,1765436176.462420000
19968,1765436176.703520000
20064,1765436176.826410000
19968,1765436177.032210000
19968,1765436177.173160000
19968,1765436177.380710000
20064,1765436177.532370000
19968,1765436177.652410000
