Frame 1045: Points: 19968 | Time: 1763886886412063035 ns
Frame 1046: Points: 20064 | Time: 1763886886611959173 ns
Frame 1047: Points: 20064 | Time: 1763886886812044328 ns
Frame 1048: Points: 19968 | Time: 1763886886912213024 ns
Frame 1049: Points: 19968 | Time: 1763886887112040255 ns
Frame 1050: Points: 20064 | Time: 1763886887212018027 ns
Frame 1051: Points: 19968 | Time: 1763886887312145984 ns
Frame 1052: Points: 19968 | Time: 1763886887512154880 ns
Frame 1053: Points: 19968 | Time: 1763886887612116560 ns
Frame 1054: Points: 19968 | Time: 1763886887812713044 ns
Frame 1055: Points: 19776 | Time: 1763886887912144135 ns
Frame 1056: Points: 19968 | Time: 1763886888112215290 ns
Frame 1057: Points: 19776 | Time: 1763886888212057063 ns
Frame 1058: Points: 20064 | Time: 1763886888411842017 ns
Frame 1059: Points: 19968 | Time: 1763886888512052806 ns
Frame 1060: Points: 19488 | Time: 1763886888612221502 ns
Frame 1061: Points: 19968 | Time: 1763886888812056141 ns
Frame 1062: Points: 19776 | Time: 1763886888912094246 ns
Frame 1063: Points: 19776 | Time: 1763886889112086123 ns
Frame 1064: Points: 20160 | Time: 1763886889211194402 ns
Frame 1065: Points: 19968 | Time: 1763886889312111427 ns
Frame 1066: Points: 19968 | Time: 1763886889412082662 ns
Frame 1067: Points: 20064 | Time: 1763886889611991004 ns
Frame 1068: Points: 19776 | Time: 1763886889712160589 ns
Frame 1069: Points: 20064 | Time: 1763886889911870265 ns
Frame 1070: Points: 20064 | Time: 1763886890011939648 ns
Frame 1071: Points: 19968 | Time: 1763886890312835995 ns
Frame 1072: Points: 19968 | Time: 1763886890412889193 ns
Frame 1073: Points: 19968 | Time: 1763886890612209057 ns
Frame 1074: Points: 19968 | Time: 1763886890712076756 ns
Frame 1075: Points: 19872 | Time: 1763886890811961807 ns
Frame 1076: Points: 19968 | Time: 1763886891012115869 ns
Frame 1077: Points: 19968 | Time: 1763886891112109585 ns
Frame 1078: Points: 19968 | Time: 1763886891412088254 ns
Frame 1079: Points: 19968 | Time: 1763886891512063286 ns
Frame 1080: Points: 19872 | Time: 1763886891712788917 ns
Frame 1081: Points: 20064 | Time: 1763886891911995116 ns
Frame 1082: Points: 19968 | Time: 1763886892112062178 ns
Frame 1083: Points: 20160 | Time: 1763886892311464746 ns
Frame 1084: Points: 19968 | Time: 1763886892412147235 ns
Frame 1085: Points: 19872 | Time: 1763886892612213742 ns
Frame 1086: Points: 20064 | Time: 1763886892711663259 ns
Frame 1087: Points: 20448 | Time: 1763886892910372517 ns
Frame 1088: Points: 19872 | Time: 1763886893012234108 ns
Frame 1089: Points: 19968 | Time: 1763886893211932488 ns
Frame 1090: Points: 19392 | Time: 1763886893311990871 ns
Frame 1091: Points: 19968 | Time: 1763886893512087878 ns
Frame 1092: Points: 19968 | Time: 1763886893612113372 ns
Frame 1093: Points: 20064 | Time: 1763886893811805678 ns
Frame 1094: Points: 19968 | Time: 1763886893912086319 ns
Frame 1095: Points: 19968 | Time: 1763886894012152516 ns
Frame 1096: Points: 20064 | Time: 1763886894212055024 ns
Frame 1097: Points: 20064 | Time: 1763886894411951736 ns
Frame 1098: Points: 20064 | Time: 1763886894611906892 ns
Frame 1099: Points: 19968 | Time: 1763886894712092645 ns
Frame 1100: Points: 19968 | Time: 1763886894812031195 ns
Frame 1101: Points: 21408 | Time: 1763886895011565040 ns
Frame 1102: Points: 19488 | Time: 1763886895112159437 ns
Frame 1103: Points: 20064 | Time: 1763886895312073019 ns
Frame 1104: Points: 19968 | Time: 1763886895412185402 ns
Frame 1105: Points: 19968 | Time: 1763886895712130034 ns
Frame 1106: Points: 19968 | Time: 1763886895812066343 ns
Frame 1107: Points: 19968 | Time: 1763886896012151036 ns
Frame 1108: Points: 19392 | Time: 1763886896112134660 ns
Frame 1109: Points: 19968 | Time: 1763886896312152223 ns
Frame 1110: Points: 19392 | Time: 1763886896412086551 ns
Frame 1111: Points: 19968 | Time: 1763886896612124243 ns
Frame 1112: Points: 19968 | Time: 1763886896712081535 ns
Frame 1113: Points: 19680 | Time: 1763886896912246356 ns
Frame 1114: Points: 20160 | Time: 1763886897011231488 ns
Frame 1115: Points: 20160 | Time: 1763886897111633609 ns
Frame 1116: Points: 19872 | Time: 1763886897212099729 ns
Frame 1117: Points: 20064 | Time: 1763886897411426798 ns
Frame 1118: Points: 20064 | Time: 1763886897512020213 ns
Frame 1119: Points: 19968 | Time: 1763886897712170627 ns
Frame 1120: Points: 19968 | Time: 1763886897812243843 ns
Frame 1121: Points: 20064 | Time: 1763886898011978668 ns
Frame 1122: Points: 19968 | Time: 1763886898112104587 ns
Frame 1123: Points: 19968 | Time: 1763886898312233779 ns
Frame 1124: Points: 19872 | Time: 1763886898412230422 ns
Frame 1125: Points: 19968 | Time: 1763886898612069171 ns
Frame 1126: Points: 19872 | Time: 1763886898811900384 ns
Frame 1127: Points: 19968 | Time: 1763886898911246309 ns
Frame 1128: Points: 19968 | Time: 1763886899112136866 ns
Frame 1129: Points: 19968 | Time: 1763886899212026435 ns
Frame 1130: Points: 20064 | Time: 1763886899411502706 ns
Frame 1131: Points: 19680 | Time: 1763886899512121215 ns
Frame 1132: Points: 19968 | Time: 1763886899712133463 ns
Frame 1133: Points: 19968 | Time: 1763886899812093087 ns
Frame 1134: Points: 20064 | Time: 1763886900011425211 ns
Frame 1135: Points: 20064 | Time: 1763886900111896906 ns
Frame 1136: Points: 20064 | Time: 1763886900311931247 ns
Frame 1137: Points: 19968 | Time: 1763886900412106721 ns
Frame 1138: Points: 20256 | Time: 1763886900611486215 ns
Frame 1139: Points: 20064 | Time: 1763886900811947034 ns
Frame 1140: Points: 19968 | Time: 1763886900912185527 ns
Frame 1141: Points: 20064 | Time: 1763886901012107726 ns
Frame 1142: Points: 20064 | Time: 1763886901211941161 ns
Frame 1143: Points: 19968 | Time: 1763886901312200413 ns
Frame 1144: Points: 19968 | Time: 1763886901512239364 ns
Frame 1145: Points: 20064 | Time: 1763886901712096484 ns
Frame 1146: Points: 19968 | Time: 1763886901812045257 ns
Frame 1147: Points: 19968 | Time: 1763886902011536509 ns
Frame 1148: Points: 19968 | Time: 1763886902212014051 ns
Frame 1149: Points: 20064 | Time: 1763886902311985768 ns
Frame 1150: Points: 19968 | Time: 1763886902512303421 ns
Frame 1151: Points: 19872 | Time: 1763886902612294064 ns
Frame 1152: Points: 20064 | Time: 1763886902812191961 ns
Frame 1153: Points: 19968 | Time: 1763886902912321399 ns
Frame 1154: Points: 19968 | Time: 1763886903112212389 ns
Frame 1155: Points: 19968 | Time: 1763886903212342883 ns
Frame 1156: Points: 20064 | Time: 1763886903412045800 ns
Frame 1157: Points: 19968 | Time: 1763886903612178992 ns
Frame 1158: Points: 19968 | Time: 1763886903712166413 ns
Frame 1159: Points: 19968 | Time: 1763886903912090718 ns
Frame 1160: Points: 19968 | Time: 1763886904011998657 ns
Frame 1161: Points: 20064 | Time: 1763886904212056887 ns
Frame 1162: Points: 19872 | Time: 1763886904312152492 ns
Frame 1163: Points: 20064 | Time: 1763886904413188423 ns
Frame 1164: Points: 20064 | Time: 1763886904611963848 ns
Frame 1165: Points: 19968 | Time: 1763886904712107786 ns
Frame 1166: Points: 20064 | Time: 1763886904912169849 ns
Frame 1167: Points: 19968 | Time: 1763886905112185560 ns
Frame 1168: Points: 19968 | Time: 1763886905312244938 ns
Frame 1169: Points: 20064 | Time: 1763886905412231247 ns
Frame 1170: Points: 19680 | Time: 1763886905512297834 ns
Frame 1171: Points: 19968 | Time: 1763886905712107640 ns
Frame 1172: Points: 19296 | Time: 1763886905812102042 ns
Frame 1173: Points: 19968 | Time: 1763886906012120346 ns
Frame 1174: Points: 20064 | Time: 1763886906112145174 ns
Frame 1175: Points: 19968 | Time: 1763886906312187014 ns
Frame 1176: Points: 19968 | Time: 1763886906512213374 ns
Frame 1177: Points: 19968 | Time: 1763886906612088740 ns
Frame 1178: Points: 20064 | Time: 1763886906811967415 ns
Frame 1179: Points: 20064 | Time: 1763886907012095330 ns
Frame 1180: Points: 19968 | Time: 1763886907112252971 ns
Frame 1181: Points: 19968 | Time: 1763886907312042055 ns
Frame 1182: Points: 19968 | Time: 1763886907512103174 ns
Frame 1183: Points: 20064 | Time: 1763886907612107020 ns
Frame 1184: Points: 19968 | Time: 1763886907812046510 ns
Frame 1185: Points: 20064 | Time: 1763886907912176041 ns
Frame 1186: Points: 19968 | Time: 1763886908012238942 ns
Frame 1187: Points: 20064 | Time: 1763886908212055303 ns
Frame 1188: Points: 19968 | Time: 1763886908312423240 ns
Frame 1189: Points: 19968 | Time: 1763886908412168922 ns
Frame 1190: Points: 19968 | Time: 1763886908612247022 ns
Frame 1191: Points: 19968 | Time: 1763886908712226035 ns
Frame 1192: Points: 19968 | Time: 1763886909012143094 ns
Frame 1193: Points: 19968 | Time: 1763886909112290198 ns
Frame 1194: Points: 19968 | Time: 1763886909212157768 ns
Frame 1195: Points: 19872 | Time: 1763886909512029902 ns
Frame 1196: Points: 20064 | Time: 1763886909712039984 ns
Frame 1197: Points: 19296 | Time: 1763886909812204477 ns
Frame 1198: Points: 19872 | Time: 1763886910012216652 ns
Frame 1199: Points: 20064 | Time: 1763886910111436171 ns
Frame 1200: Points: 19968 | Time: 1763886910311542715 ns
Frame 1201: Points: 19968 | Time: 1763886910512128348 ns
Frame 1202: Points: 20064 | Time: 1763886910612161213 ns
Frame 1203: Points: 19872 | Time: 1763886910712214022 ns
Frame 1204: Points: 20160 | Time: 1763886910811466263 ns
Frame 1205: Points: 20064 | Time: 1763886911011328809 ns
Frame 1206: Points: 20064 | Time: 1763886911211575760 ns
Frame 1207: Points: 20064 | Time: 1763886911312152084 ns
Frame 1208: Points: 19968 | Time: 1763886911512154740 ns
Frame 1209: Points: 19968 | Time: 1763886911612148364 ns
Frame 1210: Points: 19968 | Time: 1763886911812171687 ns
Frame 1211: Points: 19968 | Time: 1763886911911577186 ns
Frame 1212: Points: 19968 | Time: 1763886912112109838 ns
Frame 1213: Points: 20064 | Time: 1763886912212106315 ns
Frame 1214: Points: 19968 | Time: 1763886912312114050 ns
Frame 1215: Points: 19968 | Time: 1763886912612120886 ns
Frame 1216: Points: 20064 | Time: 1763886912712323546 ns
Frame 1217: Points: 19968 | Time: 1763886912812390670 ns
Frame 1218: Points: 19968 | Time: 1763886913111508735 ns
Frame 1219: Points: 20064 | Time: 1763886913211475619 ns
Frame 1220: Points: 20160 | Time: 1763886913311455577 ns
Frame 1221: Points: 18912 | Time: 1763886913412271769 ns
Frame 1222: Points: 20640 | Time: 1763886913510516889 ns
Frame 1223: Points: 19968 | Time: 1763886913711365427 ns
Frame 1224: Points: 19776 | Time: 1763886913811371755 ns
Frame 1225: Points: 19872 | Time: 1763886914011594540 ns
Frame 1226: Points: 19968 | Time: 1763886914312149446 ns
Frame 1227: Points: 19968 | Time: 1763886914412416735 ns
Frame 1228: Points: 20064 | Time: 1763886914512182602 ns
Frame 1229: Points: 19968 | Time: 1763886914612220893 ns
Frame 1230: Points: 20064 | Time: 1763886914912088582 ns
Frame 1231: Points: 19968 | Time: 1763886915012241705 ns
Frame 1232: Points: 19968 | Time: 1763886915112058664 ns
Frame 1233: Points: 19968 | Time: 1763886915212067289 ns
Frame 1234: Points: 20064 | Time: 1763886915412134185 ns
Frame 1235: Points: 19872 | Time: 1763886915512280808 ns
Frame 1236: Points: 20064 | Time: 1763886915711360027 ns
Frame 1237: Points: 19968 | Time: 1763886915812232701 ns
Frame 1238: Points: 19680 | Time: 1763886915912296343 ns
Frame 1239: Points: 20064 | Time: 1763886916211480204 ns
Frame 1240: Points: 19872 | Time: 1763886916412298206 ns
Frame 1241: Points: 20064 | Time: 1763886916512084406 ns
Frame 1242: Points: 19872 | Time: 1763886916712238784 ns
Frame 1243: Points: 20064 | Time: 1763886916811475099 ns
Frame 1244: Points: 19776 | Time: 1763886916912109534 ns
Frame 1245: Points: 19968 | Time: 1763886917112187282 ns
Frame 1246: Points: 19968 | Time: 1763886917212189703 ns
Frame 1247: Points: 20064 | Time: 1763886917412003027 ns
Frame 1248: Points: 20064 | Time: 1763886917612041517 ns
Frame 1249: Points: 20064 | Time: 1763886917811386623 ns
Frame 1250: Points: 19968 | Time: 1763886917912073871 ns
Frame 1251: Points: 19584 | Time: 1763886918011491149 ns
Frame 1252: Points: 20064 | Time: 1763886918211319436 ns
Frame 1253: Points: 19968 | Time: 1763886918311479263 ns
Frame 1254: Points: 20064 | Time: 1763886918512077563 ns
Frame 1255: Points: 19488 | Time: 1763886918612172927 ns
Frame 1256: Points: 20064 | Time: 1763886918812024196 ns
Frame 1257: Points: 19968 | Time: 1763886918912219449 ns
Frame 1258: Points: 19968 | Time: 1763886919112419159 ns
Frame 1259: Points: 19968 | Time: 1763886919212374377 ns
Frame 1260: Points: 19968 | Time: 1763886919312416686 ns
Frame 1261: Points: 19968 | Time: 1763886919512141530 ns
Frame 1262: Points: 19776 | Time: 1763886919612321097 ns
Frame 1263: Points: 19968 | Time: 1763886919811706481 ns
Frame 1264: Points: 19872 | Time: 1763886919912207675 ns
Frame 1265: Points: 19968 | Time: 1763886920112115703 ns
Frame 1266: Points: 19968 | Time: 1763886920212201753 ns
Frame 1267: Points: 19968 | Time: 1763886920311519920 ns
Frame 1268: Points: 20160 | Time: 1763886920411449656 ns
Frame 1269: Points: 19968 | Time: 1763886920612031160 ns
Frame 1270: Points: 20064 | Time: 1763886920711500307 ns
Frame 1271: Points: 20064 | Time: 1763886920812117112 ns
Frame 1272: Points: 19968 | Time: 1763886921012175120 ns
Frame 1273: Points: 19968 | Time: 1763886921112187966 ns
Frame 1274: Points: 19968 | Time: 1763886921211536466 ns
Frame 1275: Points: 20064 | Time: 1763886921411582326 ns
Frame 1276: Points: 20064 | Time: 1763886921512088373 ns
Frame 1277: Points: 19872 | Time: 1763886921712198232 ns
Frame 1278: Points: 19968 | Time: 1763886921811451436 ns
Frame 1279: Points: 20064 | Time: 1763886922011568092 ns
Frame 1280: Points: 19968 | Time: 1763886922112179490 ns
Frame 1281: Points: 20064 | Time: 1763886922211519156 ns
Frame 1282: Points: 20064 | Time: 1763886922411735978 ns
Frame 1283: Points: 20064 | Time: 1763886922511588270 ns
Frame 1284: Points: 19872 | Time: 1763886922712378958 ns
Frame 1285: Points: 19872 | Time: 1763886922912270115 ns
Frame 1286: Points: 20064 | Time: 1763886923011744151 ns
Frame 1287: Points: 19872 | Time: 1763886923112302012 ns
Frame 1288: Points: 19968 | Time: 1763886923311562545 ns
Frame 1289: Points: 20064 | Time: 1763886923511513239 ns
Frame 1290: Points: 20064 | Time: 1763886923612126303 ns
Frame 1291: Points: 19872 | Time: 1763886923712256779 ns
Frame 1292: Points: 19872 | Time: 1763886923912179806 ns
Frame 1293: Points: 19968 | Time: 1763886924111472709 ns
Frame 1294: Points: 19776 | Time: 1763886924211431426 ns
Frame 1295: Points: 19968 | Time: 1763886924411612452 ns
Frame 1296: Points: 20064 | Time: 1763886924511473781 ns
Frame 1297: Points: 20064 | Time: 1763886924712081230 ns
Frame 1298: Points: 19968 | Time: 1763886924812183650 ns
Frame 1299: Points: 20064 | Time: 1763886925011507219 ns
Frame 1300: Points: 19968 | Time: 1763886925112572206 ns
Frame 1301: Points: 19968 | Time: 1763886925312114866 ns
Frame 1302: Points: 19968 | Time: 1763886925412336211 ns
Frame 1303: Points: 19968 | Time: 1763886925511507675 ns
Frame 1304: Points: 19968 | Time: 1763886925712087402 ns
Frame 1305: Points: 20064 | Time: 1763886925811554271 ns
Frame 1306: Points: 19872 | Time: 1763886925912283686 ns
Frame 1307: Points: 19872 | Time: 1763886926112191973 ns
Frame 1308: Points: 20064 | Time: 1763886926312055816 ns
Frame 1309: Points: 19968 | Time: 1763886926412221551 ns
Frame 1310: Points: 19968 | Time: 1763886926512194787 ns
Frame 1311: Points: 19872 | Time: 1763886926712223814 ns
Frame 1312: Points: 20064 | Time: 1763886926912171619 ns
Frame 1313: Points: 19968 | Time: 1763886927012339538 ns
Frame 1314: Points: 19968 | Time: 1763886927211569164 ns
Frame 1315: Points: 20064 | Time: 1763886927311451178 ns
Frame 1316: Points: 20064 | Time: 1763886927511358077 ns
Frame 1317: Points: 20064 | Time: 1763886927611500959 ns
Frame 1318: Points: 20064 | Time: 1763886927812085760 ns
Frame 1319: Points: 19872 | Time: 1763886928012132749 ns
Frame 1320: Points: 20064 | Time: 1763886928211577410 ns
Frame 1321: Points: 19872 | Time: 1763886928312220252 ns
Frame 1322: Points: 20064 | Time: 1763886928511508896 ns
Frame 1323: Points: 19968 | Time: 1763886928612230608 ns
Frame 1324: Points: 20064 | Time: 1763886928811517788 ns
Frame 1325: Points: 19968 | Time: 1763886928912480832 ns
Frame 1326: Points: 19968 | Time: 1763886929112319767 ns
Frame 1327: Points: 19968 | Time: 1763886929212324466 ns
Frame 1328: Points: 19968 | Time: 1763886929412190550 ns
Frame 1329: Points: 19296 | Time: 1763886929512254822 ns
Frame 1330: Points: 20064 | Time: 1763886929811412055 ns
Frame 1331: Points: 20064 | Time: 1763886929911591845 ns
Frame 1332: Points: 19968 | Time: 1763886930111617446 ns
Frame 1333: Points: 19968 | Time: 1763886930211528534 ns
Frame 1334: Points: 19968 | Time: 1763886930412115723 ns
Frame 1335: Points: 19776 | Time: 1763886930511778888 ns
Frame 1336: Points: 19968 | Time: 1763886930711482269 ns
Frame 1337: Points: 20160 | Time: 1763886930811465264 ns
Frame 1338: Points: 19968 | Time: 1763886931012147656 ns
Frame 1339: Points: 20064 | Time: 1763886931213979040 ns
Frame 1340: Points: 19968 | Time: 1763886931411548882 ns
Frame 1341: Points: 19968 | Time: 1763886931612237645 ns
Frame 1342: Points: 19968 | Time: 1763886931712235529 ns
Frame 1343: Points: 19968 | Time: 1763886931912194297 ns
Frame 1344: Points: 19968 | Time: 1763886932011652259 ns
Frame 1345: Points: 20064 | Time: 1763886932211479806 ns
Frame 1346: Points: 19968 | Time: 1763886932311661781 ns
Frame 1347: Points: 20064 | Time: 1763886932511486606 ns
Frame 1348: Points: 20064 | Time: 1763886932711536911 ns
Frame 1349: Points: 19968 | Time: 1763886932812371418 ns
Frame 1350: Points: 20064 | Time: 1763886933011513841 ns
Frame 1351: Points: 20064 | Time: 1763886933211542109 ns
Frame 1352: Points: 19872 | Time: 1763886933312269117 ns
Frame 1353: Points: 19968 | Time: 1763886933511711982 ns
Frame 1354: Points: 20160 | Time: 1763886933611383461 ns
Frame 1355: Points: 19968 | Time: 1763886933812082260 ns
Frame 1356: Points: 20064 | Time: 1763886934011530107 ns
Frame 1357: Points: 19968 | Time: 1763886934112190245 ns
Frame 1358: Points: 19968 | Time: 1763886934211641300 ns
Frame 1359: Points: 19968 | Time: 1763886934311515277 ns
Frame 1360: Points: 19968 | Time: 1763886934511459805 ns
Frame 1361: Points: 20064 | Time: 1763886934711585628 ns
Frame 1362: Points: 19968 | Time: 1763886934811598956 ns
Frame 1363: Points: 20064 | Time: 1763886935011413152 ns
Frame 1364: Points: 19968 | Time: 1763886935112141326 ns
Frame 1365: Points: 19968 | Time: 1763886935411535020 ns
Frame 1366: Points: 19968 | Time: 1763886935511463145 ns
Frame 1367: Points: 20064 | Time: 1763886935711513024 ns
Frame 1368: Points: 19968 | Time: 1763886935812273199 ns
Frame 1369: Points: 19968 | Time: 1763886935912220842 ns
Frame 1370: Points: 19968 | Time: 1763886936011552657 ns
Frame 1371: Points: 20064 | Time: 1763886936211552870 ns
Frame 1372: Points: 19968 | Time: 1763886936411466750 ns
Frame 1373: Points: 20064 | Time: 1763886936511411597 ns
Frame 1374: Points: 20064 | Time: 1763886936711412828 ns
Frame 1375: Points: 19776 | Time: 1763886936812319539 ns
Frame 1376: Points: 20064 | Time: 1763886937011493480 ns
Frame 1377: Points: 20064 | Time: 1763886937211578173 ns
Frame 1378: Points: 19872 | Time: 1763886937312229645 ns
Frame 1379: Points: 20064 | Time: 1763886937411599164 ns
Frame 1380: Points: 20064 | Time: 1763886937611454766 ns
Frame 1381: Points: 19488 | Time: 1763886937712164719 ns
Frame 1382: Points: 19968 | Time: 1763886937911472529 ns
Frame 1383: Points: 20064 | Time: 1763886938011422840 ns
Frame 1384: Points: 20064 | Time: 1763886938211614792 ns
Frame 1385: Points: 20064 | Time: 1763886938411438228 ns
Frame 1386: Points: 20064 | Time: 1763886938511474371 ns
Frame 1387: Points: 20064 | Time: 1763886938711539546 ns
Frame 1388: Points: 21408 | Time: 1763886938912383122 ns
Frame 1389: Points: 20064 | Time: 1763886939011587438 ns
Frame 1390: Points: 19968 | Time: 1763886939112313724 ns
Frame 1391: Points: 19872 | Time: 1763886939312426492 ns
Frame 1392: Points: 20064 | Time: 1763886939412485690 ns
Frame 1393: Points: 19872 | Time: 1763886939612184276 ns
Frame 1394: Points: 20064 | Time: 1763886939711532257 ns
Frame 1395: Points: 19968 | Time: 1763886939811645233 ns
Frame 1396: Points: 20064 | Time: 1763886940011451632 ns
Frame 1397: Points: 20064 | Time: 1763886940211491678 ns
Frame 1398: Points: 19968 | Time: 1763886940311627413 ns
Frame 1399: Points: 19968 | Time: 1763886940411577020 ns
Frame 1400: Points: 19968 | Time: 1763886940611576047 ns
Frame 1401: Points: 19968 | Time: 1763886940911692439 ns
Frame 1402: Points: 19968 | Time: 1763886941011513640 ns
Frame 1403: Points: 19776 | Time: 1763886941211449427 ns
Frame 1404: Points: 20064 | Time: 1763886941411775674 ns
Frame 1405: Points: 19968 | Time: 1763886941511641708 ns
Frame 1406: Points: 19968 | Time: 1763886941711595069 ns
Frame 1407: Points: 19968 | Time: 1763886941811584027 ns
Frame 1408: Points: 20064 | Time: 1763886941911493616 ns
Frame 1409: Points: 19872 | Time: 1763886942212326854 ns
Frame 1410: Points: 20064 | Time: 1763886942311492800 ns
Frame 1411: Points: 20064 | Time: 1763886942411502555 ns
Frame 1412: Points: 20064 | Time: 1763886942712458885 ns
Frame 1413: Points: 19872 | Time: 1763886942812478621 ns
Frame 1414: Points: 19968 | Time: 1763886943012389131 ns
Frame 1415: Points: 19872 | Time: 1763886943111628613 ns
Frame 1416: Points: 20064 | Time: 1763886943211482850 ns
Frame 1417: Points: 20064 | Time: 1763886943411556174 ns
Frame 1418: Points: 19872 | Time: 1763886943511699464 ns
Frame 1419: Points: 20064 | Time: 1763886943611489165 ns
Frame 1420: Points: 19968 | Time: 1763886943711520289 ns
Frame 1421: Points: 19968 | Time: 1763886944111545900 ns
Frame 1422: Points: 20064 | Time: 1763886944211480877 ns
Frame 1423: Points: 19776 | Time: 1763886944312241404 ns
Frame 1424: Points: 20064 | Time: 1763886944511489530 ns
Frame 1425: Points: 19968 | Time: 1763886944611528469 ns
Frame 1426: Points: 20064 | Time: 1763886944711715630 ns
Frame 1427: Points: 19968 | Time: 1763886944912228579 ns
Frame 1428: Points: 19968 | Time: 1763886945012283907 ns
Frame 1429: Points: 19968 | Time: 1763886945212436156 ns
Frame 1430: Points: 19968 | Time: 1763886945311614602 ns
Frame 1431: Points: 19968 | Time: 1763886945512216533 ns
Frame 1432: Points: 19968 | Time: 1763886945611601421 ns
Frame 1433: Points: 20064 | Time: 1763886945911516982 ns
Frame 1434: Points: 19872 | Time: 1763886946012261287 ns
Frame 1435: Points: 19968 | Time: 1763886946211662597 ns
Frame 1436: Points: 20064 | Time: 1763886946312277291 ns
Frame 1437: Points: 19680 | Time: 1763886946412295953 ns
Frame 1438: Points: 19968 | Time: 1763886946514006546 ns
Frame 1439: Points: 19968 | Time: 1763886946712215402 ns
Frame 1440: Points: 19968 | Time: 1763886946811578236 ns
Frame 1441: Points: 19968 | Time: 1763886947012253406 ns
Frame 1442: Points: 20064 | Time: 1763886947111559833 ns
Frame 1443: Points: 19968 | Time: 1763886947411585615 ns
Frame 1444: Points: 19968 | Time: 1763886947511528592 ns
Frame 1445: Points: 19968 | Time: 1763886947711550527 ns
Frame 1446: Points: 20064 | Time: 1763886947811530875 ns
Frame 1447: Points: 19968 | Time: 1763886948011615605 ns
Frame 1448: Points: 19968 | Time: 1763886948111641156 ns
Frame 1449: Points: 19872 | Time: 1763886948311596295 ns
Frame 1450: Points: 20064 | Time: 1763886948511883765 ns
Frame 1451: Points: 19872 | Time: 1763886948711508389 ns
Frame 1452: Points: 20160 | Time: 1763886948811453125 ns
Frame 1453: Points: 19968 | Time: 1763886949011588633 ns
Frame 1454: Points: 19968 | Time: 1763886949111550870 ns
Frame 1455: Points: 20064 | Time: 1763886949311501805 ns
Frame 1456: Points: 19776 | Time: 1763886949412414405 ns
Frame 1457: Points: 19968 | Time: 1763886949612307378 ns
Frame 1458: Points: 19968 | Time: 1763886949811515041 ns
Frame 1459: Points: 20064 | Time: 1763886950011532606 ns
Frame 1460: Points: 19968 | Time: 1763886950111655008 ns
Frame 1461: Points: 19968 | Time: 1763886950311530518 ns
Frame 1462: Points: 20064 | Time: 1763886950411508625 ns
Frame 1463: Points: 20064 | Time: 1763886950511561953 ns
Frame 1464: Points: 19584 | Time: 1763886950711580258 ns
Frame 1465: Points: 20352 | Time: 1763886950811182979 ns
Frame 1466: Points: 20064 | Time: 1763886950911543323 ns
Frame 1467: Points: 19968 | Time: 1763886951111581573 ns
Frame 1468: Points: 19968 | Time: 1763886951211512773 ns
Frame 1469: Points: 20064 | Time: 1763886951311611619 ns
Frame 1470: Points: 19776 | Time: 1763886951411589319 ns
Frame 1471: Points: 20064 | Time: 1763886951611568921 ns
Frame 1472: Points: 19968 | Time: 1763886951811600300 ns
Frame 1473: Points: 20064 | Time: 1763886951911518685 ns
Frame 1474: Points: 19968 | Time: 1763886952112338799 ns
Frame 1475: Points: 20064 | Time: 1763886952211652096 ns
Frame 1476: Points: 20064 | Time: 1763886952411587606 ns
Frame 1477: Points: 19872 | Time: 1763886952511661971 ns
Frame 1478: Points: 20064 | Time: 1763886952712270457 ns
Frame 1479: Points: 19968 | Time: 1763886952812516784 ns
Frame 1480: Points: 19872 | Time: 1763886952912509557 ns
Frame 1481: Points: 19968 | Time: 1763886953112264309 ns
Frame 1482: Points: 19680 | Time: 1763886953211508533 ns
Frame 1483: Points: 19968 | Time: 1763886953412256907 ns
Frame 1484: Points: 19968 | Time: 1763886953511618666 ns
Frame 1485: Points: 19968 | Time: 1763886953611608403 ns
Frame 1486: Points: 20160 | Time: 1763886953811482709 ns
Frame 1487: Points: 19872 | Time: 1763886953911664889 ns
Frame 1488: Points: 20064 | Time: 1763886954111565528 ns
Frame 1489: Points: 19968 | Time: 1763886954211671560 ns
Frame 1490: Points: 20064 | Time: 1763886954411543922 ns
Frame 1491: Points: 20064 | Time: 1763886954611559709 ns
Frame 1492: Points: 20064 | Time: 1763886954711668111 ns
Frame 1493: Points: 19968 | Time: 1763886954911626047 ns
Frame 1494: Points: 20064 | Time: 1763886955011508969 ns
Frame 1495: Points: 19968 | Time: 1763886955211606996 ns
Frame 1496: Points: 19968 | Time: 1763886955311588122 ns
Frame 1497: Points: 20064 | Time: 1763886955411538488 ns
Frame 1498: Points: 20064 | Time: 1763886955611630367 ns
Frame 1499: Points: 19968 | Time: 1763886955712332801 ns
Frame 1500: Points: 19968 | Time: 1763886955811879486 ns
Frame 1501: Points: 19968 | Time: 1763886956012250233 ns
Frame 1502: Points: 20064 | Time: 1763886956211624803 ns
Frame 1503: Points: 19968 | Time: 1763886956312373404 ns
Frame 1504: Points: 19968 | Time: 1763886956511542568 ns
Frame 1505: Points: 19968 | Time: 1763886956711635410 ns
Frame 1506: Points: 20064 | Time: 1763886956811625183 ns
Frame 1507: Points: 19968 | Time: 1763886957011651118 ns
Frame 1508: Points: 19968 | Time: 1763886957111540281 ns
Frame 1509: Points: 19968 | Time: 1763886957311681067 ns
Frame 1510: Points: 19968 | Time: 1763886957511698910 ns
